Income,Recency,Complain,Response,umur,Tinngal_dengan,anak,pendidikan,Pengeluaran_2thn,kemakan_iklan,tempat_beli
28973.0,59,0,0,47,Partner,0,Postgraduate,269,0,13
39435.0,16,0,0,51,Partner,1,Postgraduate,102,0,7
65370.0,1,0,0,40,Partner,0,Undergraduate,461,0,19
20194.0,64,0,0,45,Alone,1,Undergraduate,47,0,7
42473.0,72,0,0,48,Alone,2,Postgraduate,144,0,10
64590.0,98,0,0,56,Partner,0,Graduate,1338,0,24
71232.0,91,0,0,65,Partner,1,Graduate,917,0,25
34600.0,8,0,1,53,Partner,2,Graduate,318,0,17
46904.0,20,0,0,57,Alone,2,Graduate,253,0,14
49094.0,6,0,0,51,Partner,1,Graduate,502,0,20
36075.0,54,0,0,41,Partner,1,Graduate,119,0,7
60839.0,72,0,0,45,Partner,2,Undergraduate,1250,0,29
77298.0,46,0,0,45,Partner,1,Graduate,969,0,24
34026.0,11,0,0,74,Partner,2,Graduate,76,0,9
48918.0,21,0,0,61,Alone,2,Postgraduate,62,0,7
82122.0,89,0,0,62,Partner,0,Undergraduate,1382,1,26
37697.0,82,0,0,48,Alone,1,Graduate,84,0,7
34074.0,69,0,0,72,Partner,2,Graduate,255,1,14
28520.0,55,0,0,64,Partner,2,Postgraduate,43,0,5
62535.0,13,0,0,69,Alone,1,Graduate,398,0,14
36273.0,80,0,0,47,Alone,1,Postgraduate,76,0,8
63404.0,97,0,0,60,Partner,2,Graduate,902,1,15
75774.0,27,0,0,43,Partner,1,Undergraduate,823,0,21
78416.0,99,0,0,48,Partner,1,Graduate,1179,0,26
75702.0,87,0,0,50,Partner,1,Graduate,1921,1,29
59385.0,85,0,0,73,Partner,2,Postgraduate,185,0,10
37070.0,30,0,1,58,Alone,2,Graduate,433,0,23
44689.0,82,0,0,73,Partner,2,Graduate,34,1,6
53977.0,21,0,0,66,Partner,1,Graduate,907,0,27
7144.0,92,0,0,58,Alone,2,Postgraduate,416,0,25
18701.0,95,0,0,60,Alone,2,Graduate,44,0,10
90369.0,2,0,1,68,Partner,0,Graduate,1588,0,17
63159.0,74,0,0,50,Alone,0,Postgraduate,1797,1,17
37758.0,49,0,0,58,Partner,2,Graduate,40,0,6
46757.0,71,0,0,61,Alone,1,Postgraduate,1143,0,21
79734.0,72,0,0,55,Partner,0,Postgraduate,914,1,14
63207.0,68,0,0,32,Partner,0,Graduate,1502,1,12
72071.0,4,0,0,70,Alone,1,Graduate,1338,0,20
21840.0,80,0,0,41,Partner,1,Postgraduate,27,0,5
58582.0,15,0,0,42,Partner,1,Undergraduate,763,1,22
72282.0,70,0,1,73,Alone,0,Graduate,1331,0,22
50387.0,91,0,0,68,Partner,2,Graduate,525,0,19
32583.0,10,0,0,63,Partner,2,Postgraduate,9,0,4
62568.0,99,0,0,62,Partner,1,Graduate,953,1,16
44635.0,25,0,0,53,Alone,2,Postgraduate,68,0,7
33316.0,34,0,0,53,Alone,2,Postgraduate,131,0,10
63967.0,57,0,0,56,Partner,1,Graduate,882,0,23
52513.0,84,0,0,46,Partner,0,Undergraduate,1149,0,25
25293.0,51,0,0,55,Partner,1,Graduate,37,0,5
54111.0,97,0,0,59,Alone,1,Postgraduate,388,0,15
78394.0,13,0,1,38,Partner,0,Graduate,1428,0,16
80739.0,92,0,0,66,Partner,0,Postgraduate,1633,0,24
22669.0,30,0,1,49,Partner,1,Postgraduate,173,0,10
29236.0,30,0,0,37,Alone,1,Graduate,99,0,9
44911.0,11,0,0,65,Partner,1,Graduate,215,0,12
54693.0,72,0,0,62,Partner,1,Postgraduate,929,0,31
48186.0,39,0,0,50,Partner,1,Graduate,219,0,12
54809.0,0,0,1,47,Partner,2,Graduate,174,0,12
41580.0,15,0,0,46,Partner,2,Graduate,92,0,9
80336.0,12,0,0,54,Partner,0,Postgraduate,1052,0,25
47743.0,56,0,0,67,Partner,1,Graduate,275,1,14
62972.0,39,0,0,69,Partner,1,Undergraduate,587,0,16
57333.0,55,0,1,70,Alone,1,Postgraduate,1662,0,33
32313.0,60,0,0,42,Partner,1,Postgraduate,159,0,11
84953.0,73,0,1,71,Alone,0,Postgraduate,1024,3,18
27071.0,90,0,0,56,Alone,1,Postgraduate,35,0,7
68148.0,86,0,0,67,Partner,0,Postgraduate,1042,0,15
65735.0,37,0,0,59,Partner,2,Postgraduate,395,0,19
86836.0,7,0,1,49,Partner,0,Postgraduate,557,3,23
4023.0,29,0,0,61,Partner,2,Postgraduate,9,0,15
30093.0,19,0,0,34,Partner,0,Graduate,69,0,6
57705.0,14,0,0,58,Partner,1,Postgraduate,486,0,18
25008.0,72,0,0,36,Alone,1,Graduate,34,0,6
83257.0,56,1,1,29,Alone,0,Undergraduate,1365,2,28
22280.0,85,0,0,49,Partner,1,Graduate,13,0,4
72159.0,62,0,0,46,Partner,0,Postgraduate,1401,0,21
64260.0,1,0,1,63,Partner,0,Graduate,1574,0,14
82733.0,28,0,1,40,Alone,0,Postgraduate,1323,0,20
74290.0,70,0,0,53,Alone,1,Postgraduate,1217,2,32
58217.0,84,0,0,73,Alone,3,Postgraduate,103,0,7
21024.0,89,0,0,48,Partner,0,Postgraduate,84,0,7
70116.0,73,0,0,52,Partner,0,Postgraduate,1536,0,23
54006.0,42,0,0,39,Partner,1,Graduate,581,0,18
69063.0,16,0,0,58,Partner,1,Postgraduate,928,0,14
11448.0,16,0,0,49,Alone,0,Undergraduate,14,0,4
61825.0,56,0,0,45,Alone,1,Graduate,424,0,15
70886.0,65,0,0,53,Partner,1,Graduate,960,0,14
69109.0,10,0,1,42,Partner,0,Graduate,1555,1,20
60208.0,13,0,1,51,Alone,2,Graduate,656,1,29
32889.0,78,0,0,56,Partner,2,Postgraduate,55,0,9
34738.0,51,0,0,40,Alone,1,Graduate,20,0,5
30538.0,27,0,0,53,Partner,1,Postgraduate,367,0,17
82326.0,30,0,1,47,Partner,0,Undergraduate,2257,3,22
26642.0,71,0,0,57,Alone,1,Postgraduate,42,0,7
69932.0,97,0,0,60,Alone,1,Graduate,1049,0,26
44503.0,83,0,0,52,Alone,2,Graduate,48,0,7
60200.0,3,0,0,76,Alone,1,Postgraduate,685,0,25
49638.0,71,0,0,72,Alone,1,Graduate,39,0,5
23830.0,3,0,0,37,Alone,0,Undergraduate,43,0,5
33051.0,15,0,1,65,Alone,0,Postgraduate,835,0,21
72905.0,52,0,0,66,Partner,0,Graduate,1515,1,20
69702.0,8,0,0,73,Partner,1,Postgraduate,1039,0,26
70300.0,89,0,0,49,Alone,1,Graduate,1596,0,26
70643.0,66,0,1,40,Partner,0,Postgraduate,1828,0,18
30396.0,22,0,1,55,Partner,1,Postgraduate,34,1,6
50616.0,56,0,0,56,Alone,1,Postgraduate,149,0,10
62772.0,74,0,0,55,Alone,1,Postgraduate,946,1,23
30298.0,48,0,0,39,Alone,0,Postgraduate,28,0,6
52413.0,67,0,0,40,Alone,1,Graduate,450,0,17
44155.0,24,0,0,67,Partner,2,Postgraduate,46,0,5
86979.0,67,0,1,53,Alone,0,Postgraduate,1702,1,16
76532.0,38,0,0,49,Partner,2,Graduate,820,0,25
42081.0,86,0,0,42,Partner,1,Graduate,382,1,15
67546.0,90,0,0,36,Partner,0,Postgraduate,2126,0,20
88420.0,87,0,0,35,Partner,0,Postgraduate,2069,3,20
31158.0,62,0,0,39,Partner,1,Graduate,72,0,7
61671.0,23,0,0,56,Alone,1,Graduate,732,2,28
69719.0,99,0,0,50,Alone,0,Graduate,801,0,11
49160.0,29,0,0,75,Alone,1,Graduate,236,0,12
24882.0,52,0,0,46,Partner,1,Undergraduate,80,1,5
90933.0,90,0,0,70,Alone,0,Postgraduate,1685,1,15
113734.0,9,0,0,79,Alone,0,Postgraduate,277,0,27
59292.0,71,0,0,74,Partner,1,Postgraduate,507,0,18
45759.0,13,0,0,60,Partner,2,Postgraduate,68,0,7
22148.0,16,0,0,41,Alone,0,Graduate,49,0,5
73395.0,94,0,0,37,Partner,0,Postgraduate,397,0,15
29819.0,77,0,0,53,Alone,1,Graduate,39,0,9
45688.0,20,0,0,56,Partner,1,Graduate,306,1,14
62820.0,51,0,0,70,Partner,0,Graduate,976,0,14
60491.0,81,0,0,53,Partner,1,Postgraduate,1028,0,28
33235.0,71,0,0,38,Partner,1,Graduate,70,0,7
35701.0,36,0,0,65,Partner,0,Graduate,46,0,5
31535.0,95,0,0,44,Partner,1,Postgraduate,51,1,5
92556.0,32,0,0,64,Partner,0,Undergraduate,1263,0,21
67384.0,32,0,0,54,Alone,1,Graduate,1490,1,22
80573.0,85,0,0,53,Partner,0,Postgraduate,1564,0,24
77870.0,93,0,1,57,Partner,1,Graduate,1815,2,18
52278.0,24,0,0,61,Alone,1,Postgraduate,1198,0,31
57107.0,44,0,1,56,Alone,1,Graduate,416,2,23
18929.0,15,0,0,34,Partner,0,Graduate,85,0,6
36038.0,82,0,0,43,Alone,1,Postgraduate,47,0,8
20180.0,27,0,0,48,Alone,0,Graduate,137,0,8
34230.0,72,0,0,59,Partner,2,Postgraduate,21,0,4
31878.0,7,0,0,47,Alone,1,Undergraduate,70,0,6
70932.0,57,0,0,52,Partner,1,Undergraduate,909,0,22
91249.0,84,0,1,68,Alone,0,Graduate,1676,4,22
77598.0,53,0,0,81,Alone,0,Postgraduate,1735,1,26
80982.0,48,1,0,65,Alone,2,Graduate,1191,0,30
22701.0,2,0,0,47,Partner,1,Postgraduate,24,0,5
55212.0,65,0,0,55,Partner,1,Postgraduate,1182,2,20
70617.0,45,0,0,54,Partner,0,Graduate,1280,0,14
64849.0,42,0,1,67,Alone,0,Graduate,1336,0,19
62694.0,29,0,0,59,Partner,2,Postgraduate,749,0,24
61917.0,83,0,0,50,Partner,2,Postgraduate,91,0,7
67472.0,93,0,0,77,Partner,1,Postgraduate,414,0,15
21059.0,40,0,0,42,Partner,1,Postgraduate,44,0,9
29543.0,47,0,0,56,Partner,2,Postgraduate,63,0,8
75903.0,50,0,0,73,Partner,1,Graduate,901,0,23
34984.0,40,0,0,49,Partner,2,Undergraduate,38,0,6
54998.0,3,0,1,68,Alone,1,Postgraduate,455,0,20
54356.0,62,0,1,75,Alone,1,Postgraduate,775,0,24
34242.0,25,0,0,65,Partner,1,Postgraduate,15,0,4
25410.0,48,0,0,51,Partner,1,Graduate,38,0,6
73356.0,56,0,1,40,Partner,0,Postgraduate,1512,3,22
28320.0,68,0,0,74,Partner,1,Graduate,43,0,5
23763.0,64,0,0,47,Alone,1,Graduate,42,0,5
72570.0,67,0,0,40,Partner,0,Graduate,1089,0,23
34529.0,94,0,0,48,Partner,1,Postgraduate,162,0,9
70792.0,82,0,0,73,Alone,0,Graduate,1272,0,19
63211.0,3,0,1,42,Partner,0,Graduate,1173,0,20
83891.0,24,0,0,50,Partner,1,Postgraduate,816,0,22
36065.0,54,0,0,56,Alone,2,Graduate,74,0,9
39898.0,20,0,0,70,Partner,1,Graduate,134,0,9
51141.0,96,0,0,84,Alone,0,Postgraduate,157,0,9
56939.0,19,0,0,48,Partner,1,Graduate,561,0,18
80872.0,60,0,0,73,Alone,0,Graduate,1336,0,19
72335.0,2,0,1,48,Partner,0,Postgraduate,2092,0,23
61798.0,13,0,0,60,Alone,0,Postgraduate,463,0,16
76842.0,37,0,0,74,Alone,0,Postgraduate,1130,0,17
29478.0,59,0,0,48,Partner,1,Graduate,20,0,5
46998.0,55,0,0,68,Alone,1,Graduate,377,1,18
96843.0,60,0,1,34,Alone,0,Graduate,1544,1,28
56551.0,48,0,0,74,Alone,2,Postgraduate,138,0,10
70053.0,38,0,0,59,Partner,1,Postgraduate,1012,0,26
71670.0,8,0,1,62,Alone,0,Postgraduate,1766,3,15
44359.0,19,0,0,46,Partner,2,Graduate,45,0,9
40887.0,32,0,1,72,Alone,2,Graduate,161,0,10
48877.0,27,0,0,58,Alone,1,Graduate,144,0,8
74485.0,58,0,0,77,Partner,0,Graduate,1734,0,26
64474.0,59,0,0,52,Partner,1,Graduate,823,0,22
77226.0,29,0,0,61,Partner,1,Graduate,1138,0,28
72643.0,60,0,1,75,Alone,0,Graduate,1429,1,21
85738.0,41,0,0,46,Partner,0,Postgraduate,1371,2,21
55686.0,27,0,0,58,Alone,1,Graduate,982,1,16
39062.0,28,0,0,41,Alone,1,Graduate,44,1,5
34600.0,8,0,1,53,Partner,2,Graduate,318,0,17
40794.0,18,0,0,49,Partner,1,Graduate,434,0,16
54690.0,76,0,0,53,Partner,2,Undergraduate,198,0,12
4428.0,0,0,0,55,Partner,1,Graduate,359,0,25
32632.0,32,0,0,61,Partner,0,Undergraduate,576,0,18
38236.0,2,0,0,56,Alone,2,Postgraduate,88,0,11
36781.0,16,0,1,45,Partner,1,Graduate,63,0,6
31385.0,56,0,1,40,Alone,1,Postgraduate,27,1,4
24570.0,97,0,0,40,Partner,1,Graduate,193,0,11
25509.0,15,0,1,50,Alone,1,Postgraduate,101,0,9
94642.0,35,0,0,73,Partner,0,Graduate,2211,2,21
58646.0,3,0,0,62,Partner,1,Postgraduate,140,0,8
53201.0,49,0,0,49,Alone,2,Graduate,415,0,22
21994.0,4,0,0,67,Partner,1,Graduate,22,0,4
57113.0,45,0,0,46,Partner,2,Graduate,263,0,16
51373.0,37,0,0,33,Partner,0,Graduate,393,0,12
23477.0,39,0,0,38,Partner,1,Graduate,147,0,10
58116.0,38,0,0,68,Partner,1,Graduate,443,0,16
72968.0,8,0,1,61,Alone,0,Postgraduate,1958,1,19
39791.0,89,0,0,53,Partner,1,Postgraduate,174,0,10
91712.0,47,0,1,77,Alone,0,Postgraduate,2217,1,27
94472.0,75,0,0,66,Alone,1,Graduate,1691,2,16
13672.0,86,0,0,64,Partner,2,Graduate,25,0,6
96547.0,4,0,1,44,Partner,0,Undergraduate,809,3,21
79205.0,73,0,1,49,Partner,0,Graduate,895,1,16
56559.0,46,0,0,49,Partner,1,Postgraduate,484,0,18
32644.0,38,0,0,51,Partner,1,Postgraduate,413,1,18
67506.0,73,0,0,44,Alone,1,Undergraduate,331,0,12
24206.0,66,0,0,54,Alone,1,Graduate,25,0,5
28420.0,36,0,0,57,Alone,1,Postgraduate,13,0,4
22979.0,29,0,1,54,Partner,1,Graduate,115,0,10
33279.0,29,0,0,58,Alone,0,Graduate,16,0,4
46423.0,6,0,0,52,Alone,2,Postgraduate,92,0,9
30368.0,97,0,0,47,Partner,1,Graduate,52,0,7
63684.0,61,0,0,54,Partner,1,Graduate,1464,0,23
41638.0,68,0,0,60,Alone,1,Graduate,441,1,17
68805.0,73,0,0,65,Alone,1,Postgraduate,283,0,12
65814.0,90,0,0,58,Partner,1,Postgraduate,747,0,23
71964.0,81,0,0,66,Alone,0,Graduate,1870,0,17
39146.0,1,0,0,38,Alone,1,Graduate,165,0,11
96876.0,79,0,1,47,Partner,0,Graduate,1941,3,24
34445.0,92,0,0,43,Partner,0,Undergraduate,839,0,27
68281.0,31,0,1,66,Alone,0,Graduate,1655,0,25
37284.0,46,0,0,49,Partner,2,Undergraduate,23,0,4
36790.0,14,0,1,41,Partner,0,Graduate,66,0,6
27943.0,89,0,0,57,Partner,2,Graduate,37,0,8
22263.0,31,1,0,73,Alone,2,Graduate,21,0,6
30261.0,75,0,0,52,Partner,3,Graduate,22,0,4
28587.0,42,0,0,46,Partner,1,Graduate,78,0,9
43815.0,53,0,0,42,Partner,1,Postgraduate,79,0,6
48195.0,53,0,0,68,Partner,2,Graduate,265,0,17
77027.0,23,0,0,72,Partner,1,Postgraduate,1175,0,19
71322.0,57,0,0,59,Partner,1,Postgraduate,1305,0,28
32765.0,49,0,0,45,Partner,1,Postgraduate,46,0,8
29672.0,6,0,0,59,Partner,2,Graduate,25,0,4
23272.0,29,0,0,71,Alone,0,Graduate,46,0,5
49912.0,5,0,1,75,Partner,1,Postgraduate,874,1,26
7500.0,98,0,0,39,Partner,1,Undergraduate,100,0,10
68117.0,80,0,1,77,Alone,1,Postgraduate,930,1,25
67225.0,4,0,0,69,Partner,1,Graduate,868,0,23
17649.0,70,0,0,48,Partner,1,Graduate,45,0,9
55914.0,32,0,0,49,Partner,1,Graduate,1260,0,29
40059.0,82,0,0,40,Partner,1,Graduate,414,1,12
60905.0,27,0,0,74,Partner,1,Graduate,392,0,15
75330.0,94,0,0,47,Partner,2,Graduate,1109,0,29
60689.0,23,0,0,73,Alone,1,Graduate,639,0,22
38680.0,97,0,0,40,Partner,1,Graduate,79,0,6
61416.0,25,0,0,42,Partner,0,Graduate,1665,1,24
49767.0,92,0,0,33,Alone,0,Graduate,692,0,18
83273.0,98,0,0,54,Alone,3,Graduate,1392,0,29
29009.0,19,0,0,43,Partner,1,Graduate,44,0,7
45057.0,80,0,0,45,Partner,1,Postgraduate,50,0,6
37150.0,80,0,0,53,Partner,1,Graduate,467,0,21
43020.0,79,0,0,54,Alone,1,Graduate,223,0,12
53154.0,50,0,0,65,Partner,1,Graduate,158,0,9
65308.0,60,0,0,51,Partner,0,Graduate,1211,2,28
76467.0,44,0,1,54,Alone,1,Graduate,1575,0,14
81044.0,0,0,0,77,Partner,0,Undergraduate,1208,0,22
32871.0,28,0,0,73,Partner,2,Graduate,43,0,5
55801.0,35,0,0,49,Alone,2,Graduate,527,1,21
76320.0,49,0,0,65,Alone,1,Graduate,932,0,15
36927.0,46,0,0,69,Alone,2,Postgraduate,71,0,8
48794.0,97,0,0,71,Partner,2,Graduate,54,0,5
23478.0,51,0,0,59,Alone,0,Graduate,129,0,7
71128.0,80,0,0,51,Alone,1,Graduate,1615,0,27
70179.0,10,0,0,48,Alone,1,Postgraduate,1034,0,26
59462.0,29,0,0,74,Partner,1,Graduate,1088,0,25
52247.25135379061,52,0,0,55,Partner,2,Postgraduate,721,0,25
38361.0,74,0,0,55,Partner,1,Graduate,137,0,10
52247.25135379061,82,0,0,43,Alone,1,Postgraduate,47,0,8
70038.0,54,0,0,42,Partner,0,Postgraduate,1244,0,17
42554.0,93,0,0,46,Partner,2,Graduate,41,0,7
67445.0,63,0,0,50,Partner,1,Graduate,1174,0,32
67046.0,92,0,0,73,Alone,1,Graduate,993,0,15
42192.0,40,0,0,76,Partner,0,Graduate,100,0,7
77610.0,70,0,0,72,Partner,1,Postgraduate,1680,0,17
31761.0,96,0,0,40,Partner,1,Graduate,98,0,9
34350.0,81,0,0,45,Partner,1,Graduate,48,0,5
54591.0,63,0,0,75,Partner,1,Graduate,519,0,19
71866.0,85,0,0,68,Partner,1,Graduate,715,0,20
25293.0,51,0,0,55,Partner,1,Graduate,37,0,5
42000.0,23,0,1,37,Alone,0,Postgraduate,653,0,20
69520.0,95,0,0,41,Partner,0,Graduate,1455,0,21
64713.0,11,0,1,54,Alone,1,Graduate,602,0,19
27889.0,42,0,0,47,Partner,1,Postgraduate,26,0,5
22123.0,77,0,0,64,Alone,0,Undergraduate,102,0,7
52247.25135379061,82,0,0,53,Partner,2,Graduate,97,0,10
52247.25135379061,83,0,0,70,Partner,1,Postgraduate,207,0,11
27803.0,40,0,0,51,Partner,1,Graduate,176,0,9
52247.25135379061,95,0,0,69,Alone,1,Graduate,450,0,15
51651.0,32,0,0,64,Partner,1,Graduate,433,0,17
68487.0,48,0,0,36,Partner,0,Graduate,1366,0,30
52247.25135379061,75,0,1,81,Alone,0,Postgraduate,1564,1,22
56796.0,24,0,0,55,Partner,1,Graduate,1001,0,27
87000.0,61,0,0,32,Partner,0,Undergraduate,961,0,18
79823.0,6,0,0,65,Partner,1,Graduate,1518,1,23
30828.0,16,0,0,44,Alone,1,Graduate,56,0,8
34109.0,39,0,0,53,Partner,1,Postgraduate,22,0,4
53367.0,2,0,1,50,Alone,2,Postgraduate,400,0,21
22390.0,49,0,0,55,Partner,0,Undergraduate,26,0,4
71322.0,31,0,0,48,Partner,1,Graduate,350,0,13
79244.0,58,0,1,31,Alone,0,Graduate,1216,2,22
49912.0,5,0,1,75,Partner,1,Postgraduate,874,1,26
48699.0,90,0,0,74,Partner,2,Postgraduate,40,0,5
80144.0,47,0,0,49,Partner,0,Graduate,1367,0,19
54252.0,25,0,0,68,Alone,2,Graduate,264,0,15
81929.0,60,0,1,48,Partner,1,Postgraduate,2053,2,20
76068.0,67,0,0,49,Partner,1,Graduate,1376,2,10
53204.0,40,0,0,48,Partner,2,Postgraduate,45,0,5
67911.0,63,0,0,75,Partner,1,Postgraduate,976,0,27
14796.0,1,0,1,40,Partner,1,Undergraduate,51,0,6
78128.0,89,0,0,50,Partner,1,Postgraduate,1264,2,20
14188.0,40,0,0,52,Partner,0,Undergraduate,75,0,7
20425.0,5,0,0,38,Partner,1,Undergraduate,57,0,7
58646.0,3,0,0,62,Partner,1,Postgraduate,140,0,8
72967.0,1,0,1,54,Alone,1,Graduate,497,1,19
48150.0,24,0,0,75,Partner,1,Postgraduate,266,0,13
82332.0,89,0,1,63,Alone,0,Graduate,2006,1,21
58275.0,48,0,0,69,Alone,2,Graduate,615,0,23
44953.0,31,0,0,43,Partner,0,Postgraduate,1021,1,24
34587.0,68,0,0,71,Partner,2,Graduate,22,0,6
43018.0,46,0,0,50,Partner,1,Postgraduate,133,0,7
45736.0,92,0,0,70,Partner,1,Postgraduate,437,0,19
66476.0,80,0,0,55,Partner,1,Postgraduate,1013,0,26
27733.0,16,0,0,43,Partner,1,Undergraduate,57,0,7
69805.0,50,0,0,72,Partner,1,Postgraduate,1038,0,27
72217.0,93,0,0,62,Alone,0,Postgraduate,1573,0,22
25818.0,51,0,0,53,Alone,1,Graduate,28,0,4
37509.0,24,0,0,48,Partner,1,Postgraduate,123,0,9
25176.0,79,0,0,48,Partner,2,Undergraduate,13,0,4
43586.0,26,0,0,44,Partner,1,Graduate,132,0,10
53230.0,86,0,0,68,Partner,1,Undergraduate,732,0,23
50116.0,68,0,0,67,Partner,2,Graduate,66,1,7
84906.0,98,0,0,52,Partner,0,Graduate,1631,3,24
61286.0,34,0,0,58,Partner,1,Graduate,608,0,18
82333.0,60,0,1,38,Partner,0,Postgraduate,1822,1,18
65220.0,3,0,1,59,Partner,0,Postgraduate,1282,0,23
33590.0,65,0,0,50,Partner,3,Graduate,8,0,4
30992.0,83,0,0,48,Alone,1,Graduate,43,0,5
72309.0,64,0,1,48,Alone,0,Postgraduate,1931,1,20
156924.0,85,0,0,75,Partner,0,Postgraduate,8,0,0
16005.0,69,0,0,44,Partner,1,Undergraduate,103,0,8
65487.0,48,0,0,67,Alone,0,Postgraduate,1169,0,17
58692.0,21,0,0,59,Partner,1,Graduate,395,0,15
40590.0,30,0,0,55,Alone,2,Graduate,258,1,15
20587.0,39,0,0,54,Alone,1,Graduate,25,0,5
62637.0,76,0,0,70,Alone,1,Postgraduate,185,0,10
29435.0,11,0,1,58,Alone,2,Postgraduate,180,0,11
19346.0,26,0,0,50,Alone,1,Graduate,22,0,5
35788.0,34,0,0,53,Partner,2,Graduate,44,0,7
36997.0,72,0,0,56,Alone,2,Graduate,94,0,12
23539.0,13,0,0,67,Partner,0,Graduate,81,0,7
65333.0,58,0,0,51,Alone,1,Graduate,798,2,28
78499.0,12,0,1,67,Alone,0,Graduate,1334,1,19
29732.0,23,0,0,53,Partner,1,Postgraduate,38,0,5
41275.0,33,0,0,64,Partner,3,Postgraduate,61,0,11
63516.0,30,0,0,51,Partner,2,Postgraduate,300,0,16
42769.0,15,0,0,62,Partner,1,Postgraduate,88,0,8
49572.0,25,0,0,66,Partner,2,Postgraduate,54,0,7
69209.0,4,0,0,52,Partner,0,Graduate,1782,1,16
17148.0,80,0,0,48,Partner,1,Graduate,68,0,11
40590.0,30,0,0,55,Alone,2,Graduate,258,1,15
30560.0,6,0,0,48,Partner,1,Postgraduate,31,0,5
32146.0,16,0,0,41,Partner,1,Undergraduate,66,0,8
41713.0,57,0,0,60,Alone,2,Undergraduate,174,0,13
34176.0,9,0,0,49,Partner,1,Postgraduate,28,0,5
58482.0,59,0,0,69,Partner,1,Postgraduate,731,1,22
59686.0,78,0,0,59,Alone,1,Graduate,274,0,12
60896.0,90,0,1,60,Partner,1,Postgraduate,1701,0,26
62994.0,74,0,0,44,Partner,1,Graduate,312,0,13
47320.0,10,0,0,67,Partner,1,Graduate,414,0,20
74859.0,63,0,0,75,Alone,0,Undergraduate,1565,1,23
15253.0,13,0,0,32,Alone,1,Undergraduate,29,0,6
31560.0,98,0,0,50,Alone,1,Postgraduate,94,0,8
72071.0,4,0,0,70,Alone,1,Graduate,1338,0,20
91172.0,94,0,1,34,Alone,0,Postgraduate,1092,4,14
90000.0,91,0,0,40,Partner,0,Graduate,1479,3,18
41967.0,66,0,0,43,Alone,2,Graduate,54,0,5
69263.0,14,0,0,59,Alone,1,Graduate,568,1,18
65706.0,77,0,1,54,Alone,0,Undergraduate,1199,3,27
60934.0,41,0,0,49,Partner,1,Graduate,873,0,23
71965.0,21,0,0,73,Partner,1,Graduate,1213,0,17
65210.0,25,0,0,69,Partner,1,Graduate,731,2,22
79174.0,2,0,1,49,Partner,0,Postgraduate,2043,2,19
81380.0,51,0,0,57,Alone,0,Postgraduate,1893,0,17
48432.0,3,0,0,51,Alone,1,Postgraduate,424,0,19
52914.0,32,0,0,53,Partner,1,Graduate,575,1,15
38946.0,84,0,0,69,Partner,1,Graduate,257,0,12
26067.0,49,0,0,50,Partner,1,Graduate,56,0,9
44325.0,69,0,0,52,Partner,1,Postgraduate,542,1,21
42523.0,96,0,0,60,Partner,0,Graduate,125,0,7
26487.0,23,0,0,46,Alone,1,Undergraduate,69,0,9
53233.0,18,0,0,67,Partner,1,Undergraduate,40,0,5
67716.0,8,0,0,64,Partner,1,Graduate,1016,1,28
76234.0,21,0,0,52,Partner,1,Postgraduate,907,1,23
84117.0,60,0,0,68,Partner,0,Postgraduate,1566,1,24
65487.0,48,0,0,67,Partner,0,Postgraduate,1169,0,17
25224.0,36,0,0,52,Partner,1,Undergraduate,46,0,7
89616.0,36,0,1,41,Alone,0,Postgraduate,1644,0,25
40851.0,63,0,0,53,Alone,2,Graduate,59,0,5
27469.0,2,0,0,77,Partner,0,Graduate,17,0,4
82347.0,38,0,1,67,Partner,0,Undergraduate,1853,2,25
73803.0,61,0,1,67,Partner,1,Graduate,1528,1,22
8820.0,52,0,0,72,Alone,2,Postgraduate,35,0,10
43322.0,25,0,0,50,Alone,0,Graduate,141,0,8
55593.0,63,0,0,51,Partner,1,Graduate,546,1,17
50501.0,10,0,1,70,Partner,2,Graduate,500,1,20
37085.0,65,0,0,49,Partner,2,Graduate,61,0,10
16185.0,71,0,0,34,Alone,1,Undergraduate,106,0,8
57731.0,0,0,0,55,Alone,1,Graduate,704,0,26
48432.0,3,0,1,51,Alone,1,Postgraduate,424,0,19
73807.0,88,0,0,46,Partner,1,Graduate,849,0,23
18929.0,15,0,0,34,Partner,0,Graduate,85,0,6
35893.0,80,0,0,56,Alone,2,Graduate,199,0,15
61014.0,17,0,0,44,Partner,1,Graduate,1147,0,20
32144.0,76,0,0,70,Partner,2,Graduate,54,1,10
14918.0,52,0,0,61,Partner,1,Undergraduate,43,0,5
45146.0,28,0,0,61,Alone,2,Graduate,53,0,6
41769.0,31,0,0,69,Alone,1,Undergraduate,521,0,22
88325.0,42,0,0,43,Partner,0,Graduate,1623,0,18
38054.0,24,0,0,74,Alone,2,Postgraduate,45,0,7
80617.0,42,0,0,29,Alone,0,Undergraduate,1435,0,19
5305.0,12,0,0,48,Partner,1,Graduate,32,0,1
36807.0,88,0,0,70,Partner,2,Graduate,16,0,4
28427.0,67,0,0,41,Partner,1,Graduate,52,0,7
82032.0,54,0,0,76,Alone,0,Postgraduate,1234,0,17
22775.0,40,0,0,46,Partner,1,Graduate,15,0,4
40101.0,73,0,0,39,Partner,1,Postgraduate,415,0,17
58025.0,81,0,0,45,Partner,1,Graduate,470,0,18
75777.0,12,0,1,42,Alone,0,Postgraduate,1438,2,21
